Name,long,Lat
Ceratocephale loveni,3.446,60.795
Ceratocephale loveni,3.446,60.753
Ceratocephale loveni,3.446,60.751
Ceratocephale loveni,3.448,60.854
Ceratocephale loveni,3.448,60.853
Ceratocephale loveni,3.449,61.174
Ceratocephale loveni,3.45,61.117
Ceratocephale loveni,3.45,60.789
Ceratocephale loveni,3.45,60.75
Ceratocephale loveni,3.452,60.769
Ceratocephale loveni,3.453,60.85
Ceratocephale loveni,3.455,56.548
Ceratocephale loveni,3.457,56.041
Ceratocephale loveni,3.458,60.748
Ceratocephale loveni,3.464,61.02
Ceratocephale loveni,3.464,60.822
Ceratocephale loveni,3.468,60.825
Ceratocephale loveni,3.474,60.744
Ceratocephale loveni,3.481,60.863
Ceratocephale loveni,3.484,60.866
Ceratocephale loveni,3.491,60.739
Ceratocephale loveni,3.494,60.872
Ceratocephale loveni,3.494,60.848
Ceratocephale loveni,3.497,60.851
Ceratocephale loveni,3.502,61.091
Ceratocephale loveni,3.502,61.078
Ceratocephale loveni,3.504,60.838
Ceratocephale loveni,3.504,60.716
Ceratocephale loveni,3.505,60.71
Ceratocephale loveni,3.508,61.081
Ceratocephale loveni,3.509,61.088
Ceratocephale loveni,3.509,60.838
Ceratocephale loveni,3.511,60.711
Ceratocephale loveni,3.512,61.087
Ceratocephale loveni,3.512,61.083
Ceratocephale loveni,3.513,60.836
Ceratocephale loveni,3.513,60.834
Ceratocephale loveni,3.513,60.829
Ceratocephale loveni,3.514,60.843
Ceratocephale loveni,3.514,60.841
Ceratocephale loveni,3.517,60.915
Ceratocephale loveni,3.518,61.083
Ceratocephale loveni,3.518,60.838
Ceratocephale loveni,3.519,61.087
Ceratocephale loveni,3.521,61.081
Ceratocephale loveni,3.521,60.917
Ceratocephale loveni,3.521,60.912
Ceratocephale loveni,3.521,60.91
Ceratocephale loveni,3.522,61.088
Ceratocephale loveni,3.523,60.838
Ceratocephale loveni,3.526,60.915
Ceratocephale loveni,3.526,60.786
Ceratocephale loveni,3.528,61.078
Ceratocephale loveni,3.529,61.091
Ceratocephale loveni,3.531,61.136
Ceratocephale loveni,3.535,60.791
Ceratocephale loveni,3.535,60.789
Ceratocephale loveni,3.535,60.784
Ceratocephale loveni,3.535,60.782
Ceratocephale loveni,3.535,60.777
Ceratocephale loveni,3.537,61.126
Ceratocephale loveni,3.538,61.133
Ceratocephale loveni,3.54,60.786
Ceratocephale loveni,3.541,61.131
Ceratocephale loveni,3.541,61.128
Ceratocephale loveni,3.541,61.072
Ceratocephale loveni,3.544,60.786
Ceratocephale loveni,3.546,60.919
Ceratocephale loveni,3.547,61.128
Ceratocephale loveni,3.549,60.88
Ceratocephale loveni,3.551,61.133
Ceratocephale loveni,3.551,61.126
Ceratocephale loveni,3.553,60.862
Ceratocephale loveni,3.557,61.136
Ceratocephale loveni,3.562,60.718
Ceratocephale loveni,3.563,60.808
Ceratocephale loveni,3.564,60.91
Ceratocephale loveni,3.565,61
Ceratocephale loveni,3.565,60.721
Ceratocephale loveni,3.567,61
Ceratocephale loveni,3.57,61.117
Ceratocephale loveni,3.571,60.947
Ceratocephale loveni,3.571,60.929
Ceratocephale loveni,3.576,60.728
Ceratocephale loveni,3.582,60.944
Ceratocephale loveni,3.586,60.926
Ceratocephale loveni,3.586,60.88
Ceratocephale loveni,3.59,60.915
Ceratocephale loveni,3.591,60.799
Ceratocephale loveni,3.598,60.849
Ceratocephale loveni,3.61,60.844
Ceratocephale loveni,3.614,60.817
Ceratocephale loveni,3.619,60.574
Ceratocephale loveni,3.623,60.926
Ceratocephale loveni,3.629,60.913
Ceratocephale loveni,3.629,60.853
Ceratocephale loveni,3.629,60.84
Ceratocephale loveni,3.632,60.992
Ceratocephale loveni,3.632,60.99
Ceratocephale loveni,3.632,60.808
Ceratocephale loveni,3.633,60.892
Ceratocephale loveni,3.633,60.826
Ceratocephale loveni,3.634,60.992
Ceratocephale loveni,3.636,60.924
Ceratocephale loveni,3.636,60.906
Ceratocephale loveni,3.638,60.574
Ceratocephale loveni,3.64,60.946
Ceratocephale loveni,3.64,60.928
Ceratocephale loveni,3.64,60.894
Ceratocephale loveni,3.647,60.844
Ceratocephale loveni,3.647,60.574
Ceratocephale loveni,3.651,60.817
Ceratocephale loveni,3.654,60.576
Ceratocephale loveni,3.656,60.578
Ceratocephale loveni,3.656,60.576
Ceratocephale loveni,3.656,60.571
Ceratocephale loveni,3.656,60.569
Ceratocephale loveni,3.658,60.903
Ceratocephale loveni,3.659,60.572
Ceratocephale loveni,3.661,60.576
Ceratocephale loveni,3.662,60.57
Ceratocephale loveni,3.664,60.729
Ceratocephale loveni,3.664,60.499
Ceratocephale loveni,3.665,61
Ceratocephale loveni,3.665,60.749
Ceratocephale loveni,3.665,60.498
Ceratocephale loveni,3.666,60.5
Ceratocephale loveni,3.667,61
Ceratocephale loveni,3.667,60.929
Ceratocephale loveni,3.667,60.75
Ceratocephale loveni,3.669,60.913
Ceratocephale loveni,3.673,60.878
Ceratocephale loveni,3.677,60.894
Ceratocephale loveni,3.688,60.645
Ceratocephale loveni,3.707,60.645
Ceratocephale loveni,3.716,60.645
Ceratocephale loveni,3.72,60.645
Ceratocephale loveni,3.723,60.555
Ceratocephale loveni,3.724,60.627
Ceratocephale loveni,3.724,60.556
Ceratocephale loveni,3.725,60.663
Ceratocephale loveni,3.725,60.654
Ceratocephale loveni,3.725,60.65
Ceratocephale loveni,3.725,60.648
Ceratocephale loveni,3.725,60.647
Ceratocephale loveni,3.725,60.643
Ceratocephale loveni,3.725,60.641
Ceratocephale loveni,3.725,60.636
Ceratocephale loveni,3.726,60.681
Ceratocephale loveni,3.727,60.523
Ceratocephale loveni,3.727,60.522
Ceratocephale loveni,3.729,60.645
Ceratocephale loveni,3.729,60.524
Ceratocephale loveni,3.731,60.648
Ceratocephale loveni,3.733,60.791
Ceratocephale loveni,3.734,60.64
Ceratocephale loveni,3.743,60.645
Ceratocephale loveni,3.761,60.645
Ceratocephale loveni,3.838,60.573
Ceratocephale loveni,3.838,60.572
Ceratocephale loveni,3.84,60.573
Ceratocephale abyssorum,3.85,-19.138
Ceratocephale abyssorum,3.866,-19.115
Ceratocephale loveni,4.004,61.364
,4.068,5.917
Ceratocephale abyssorum,4.68,-17.082
Ceratocephale loveni,4.711,61.329
Ceratocephale loveni,4.714,61.098
Ceratocephale loveni,4.717,61.096
Ceratocephale loveni,4.717,61.093
Ceratocephale loveni,4.732,61.164
Ceratocephale loveni,4.781,61.573
Ceratocephale loveni,4.799,61.037
Ceratocephale loveni,4.8,61.567
Ceratocephale loveni,4.8,61.034
Ceratocephale loveni,4.804,61.578
Ceratocephale loveni,4.806,61.039
Ceratocephale loveni,4.809,61.228
Ceratocephale loveni,4.834,61.044
Ceratocephale loveni,4.838,61.041
Ceratocephale loveni,4.852,60.94
Ceratocephale loveni,4.859,60.819
Ceratocephale loveni,4.86,61.645
Ceratocephale loveni,4.862,60.818
Ceratocephale loveni,4.865,60.815
Ceratocephale loveni,4.871,60.985
Ceratocephale loveni,4.873,60.811
Ceratocephale loveni,4.873,60.636
Ceratocephale loveni,4.876,60.971
Ceratocephale loveni,4.877,60.975
Ceratocephale loveni,4.887,60.753
Ceratocephale loveni,4.892,61.003
Ceratocephale loveni,4.894,60.752
Ceratocephale loveni,4.898,60.686
Ceratocephale loveni,4.913,61.706
Ceratocephale loveni,4.913,60.674
Ceratocephale loveni,4.917,61.705
Ceratocephale loveni,4.921,60.671
Ceratocephale loveni,4.936,61.21
Ceratocephale loveni,4.939,61.02
Ceratocephale loveni,4.94,60.864
Ceratocephale loveni,4.941,60.858
Ceratocephale loveni,4.942,61.201
Ceratocephale loveni,4.944,60.858
Ceratocephale loveni,4.946,61.063
Ceratocephale loveni,4.951,61.027
Ceratocephale loveni,4.954,60.852
Ceratocephale loveni,4.956,60.394
Ceratocephale loveni,4.959,60.864
Ceratocephale loveni,4.959,60.863
Ceratocephale loveni,4.96,60.853
Ceratocephale loveni,4.961,60.86
Ceratocephale loveni,4.961,60.855
Ceratocephale loveni,4.964,60.858
Ceratocephale loveni,4.965,60.5
Ceratocephale loveni,4.967,61.078
Ceratocephale loveni,4.971,61.08
Ceratocephale loveni,4.976,61.394
Ceratocephale loveni,4.977,61.313
Ceratocephale loveni,4.978,61.081
Ceratocephale loveni,4.979,61.393
Ceratocephale loveni,4.979,61.314
Ceratocephale loveni,4.98,61.538
Ceratocephale loveni,4.98,60.467
Ceratocephale loveni,4.981,61.391
Ceratocephale loveni,4.982,61.083
Ceratocephale loveni,4.985,61.391
Ceratocephale loveni,4.985,61.07
Ceratocephale loveni,4.987,61.389
Ceratocephale loveni,4.988,61.389
Ceratocephale loveni,4.99,61.307
Ceratocephale loveni,4.991,61.389
Ceratocephale loveni,4.994,61.389
Ceratocephale loveni,5.005,61.294
Ceratocephale loveni,5.014,61.015
Ceratocephale loveni,5.014,61.014
Ceratocephale loveni,5.015,61.013
Ceratocephale loveni,5.017,61.01
Ceratocephale loveni,5.018,60.825
Ceratocephale loveni,5.019,61.186
Ceratocephale loveni,5.02,61.298
Ceratocephale loveni,5.023,61.001
Ceratocephale loveni,5.026,61.368
Ceratocephale loveni,5.026,61.365
Ceratocephale loveni,5.028,60.545
Ceratocephale loveni,5.029,60.993
Ceratocephale loveni,5.03,61.478
Ceratocephale loveni,5.031,60.543
Ceratocephale loveni,5.032,60.878
Ceratocephale loveni,5.032,60.87
Ceratocephale loveni,5.032,60.545
Ceratocephale loveni,5.032,60.408
Ceratocephale loveni,5.033,60.877
Ceratocephale loveni,5.033,60.874
Ceratocephale loveni,5.036,60.873
Ceratocephale loveni,5.037,60.872
Ceratocephale loveni,5.037,60.865
Ceratocephale loveni,5.039,60.867
Ceratocephale loveni,5.042,60.862
Ceratocephale loveni,5.043,60.856
Ceratocephale loveni,5.044,60.726
Ceratocephale loveni,5.045,61.509
Ceratocephale loveni,5.051,61.575
Ceratocephale loveni,5.051,61.537
Ceratocephale loveni,5.052,61.574
Ceratocephale loveni,5.052,61.51
Ceratocephale loveni,5.056,61.575
Ceratocephale loveni,5.063,61.767
Ceratocephale loveni,5.067,60.813
Ceratocephale loveni,5.068,61.764
Ceratocephale loveni,5.068,61.762
Ceratocephale loveni,5.069,61.512
Ceratocephale loveni,5.07,61.762
Ceratocephale loveni,5.071,61.804
Ceratocephale loveni,5.072,61.311
Ceratocephale loveni,5.075,61.762
Ceratocephale loveni,5.075,61.76
Ceratocephale loveni,5.075,61.407
Ceratocephale loveni,5.078,61.153
Ceratocephale loveni,5.079,61.187
Ceratocephale loveni,5.08,61.761
Ceratocephale loveni,5.083,61.408
Ceratocephale loveni,5.089,61.409
Ceratocephale loveni,5.089,60.965
Ceratocephale loveni,5.097,60.436
Ceratocephale loveni,5.1,60.963
Ceratocephale loveni,5.102,61.418
Ceratocephale loveni,5.103,61.308
Ceratocephale loveni,5.104,61.794
Ceratocephale loveni,5.106,60.018
Ceratocephale loveni,5.111,60.434
Ceratocephale loveni,5.112,60.961
Ceratocephale loveni,5.116,61.511
Ceratocephale loveni,5.116,60.963
Ceratocephale loveni,5.117,61.158
Ceratocephale loveni,5.117,60.603
Ceratocephale loveni,5.121,61.797
Ceratocephale loveni,5.122,61.512
Ceratocephale loveni,5.122,61.509
Ceratocephale loveni,5.122,60.01
Ceratocephale loveni,5.124,61.51
Ceratocephale loveni,5.126,61.511
Ceratocephale loveni,5.127,61.149
Ceratocephale loveni,5.13,61.802
Ceratocephale loveni,5.134,61.153
Ceratocephale loveni,5.135,61.801
Ceratocephale loveni,5.135,60.014
Ceratocephale loveni,5.137,60.259
Ceratocephale loveni,5.139,61.207
Ceratocephale loveni,5.141,59.608
Ceratocephale loveni,5.142,59.722
Ceratocephale loveni,5.144,59.724
Ceratocephale loveni,5.144,59.723
Ceratocephale loveni,5.145,60.274
Ceratocephale loveni,5.147,60.521
Ceratocephale loveni,5.148,61.96
Ceratocephale loveni,5.148,61.48
Ceratocephale loveni,5.153,59.725
Ceratocephale loveni,5.159,61.768
Ceratocephale loveni,5.16,60.689
Ceratocephale loveni,5.161,59.622
Ceratocephale loveni,5.162,61.596
Ceratocephale loveni,5.163,61.321
Ceratocephale loveni,5.163,59.62
Ceratocephale loveni,5.164,60.78
Ceratocephale loveni,5.166,60.779
Ceratocephale loveni,5.168,61.318
Ceratocephale loveni,5.172,59.554
Ceratocephale loveni,5.174,61.317
Ceratocephale loveni,5.176,61.494
Ceratocephale loveni,5.179,60.212
Ceratocephale loveni,5.18,61.492
Ceratocephale loveni,5.181,61.496
Ceratocephale loveni,5.187,59.56
Ceratocephale loveni,5.192,61.199
Ceratocephale loveni,5.196,60.184
Ceratocephale loveni,5.199,61.767
Ceratocephale loveni,5.206,61.896
Ceratocephale loveni,5.207,61.898
Ceratocephale loveni,5.208,60.215
Ceratocephale loveni,5.21,61.561
Ceratocephale loveni,5.21,60.322
Ceratocephale loveni,5.21,60.217
Ceratocephale loveni,5.21,60.194
Ceratocephale loveni,5.211,62.013
Ceratocephale loveni,5.211,62.012
Ceratocephale loveni,5.211,62.01
Ceratocephale loveni,5.211,62.004
Ceratocephale loveni,5.212,61.63
Ceratocephale loveni,5.212,60.217
Ceratocephale loveni,5.214,61.558
Ceratocephale loveni,5.214,60.215
Ceratocephale loveni,5.22,61.559
Ceratocephale loveni,5.221,61.203
Ceratocephale loveni,5.222,60.645
Ceratocephale loveni,5.222,60.223
Ceratocephale loveni,5.223,60.397
Ceratocephale loveni,5.223,59.554
Ceratocephale loveni,5.227,61.559
Ceratocephale loveni,5.229,60.161
Ceratocephale loveni,5.23,59.572
Ceratocephale loveni,5.232,61.773
Ceratocephale loveni,5.233,60.56
Ceratocephale loveni,5.236,61.77
Ceratocephale loveni,5.239,60.481
Ceratocephale loveni,5.24,60.659
Ceratocephale loveni,5.248,60.757
Ceratocephale loveni,5.252,61.623
Ceratocephale loveni,5.258,61.774
Ceratocephale loveni,5.261,60.513
Ceratocephale loveni,5.262,61.828
Ceratocephale loveni,5.266,60.43
Ceratocephale loveni,5.267,60.747
Ceratocephale loveni,5.269,60.746
Ceratocephale loveni,5.27,61.772
Ceratocephale loveni,5.271,61.767
Ceratocephale loveni,5.283,61.474
Ceratocephale loveni,5.285,61.358
Ceratocephale loveni,5.285,59.847
Ceratocephale loveni,5.286,61.359
Ceratocephale loveni,5.286,61.358
Ceratocephale loveni,5.287,61.481
Ceratocephale loveni,5.288,61.36
Ceratocephale loveni,5.288,61.359
Ceratocephale loveni,5.289,61.361
Ceratocephale loveni,5.294,60.398
Ceratocephale loveni,5.297,61.489
Ceratocephale loveni,5.3,61.847
Ceratocephale loveni,5.3,60.2
Ceratocephale loveni,5.301,61.909
Ceratocephale loveni,5.306,61.101
Ceratocephale loveni,5.306,60.044
Ceratocephale loveni,5.306,60.041
Ceratocephale loveni,5.306,60.04
Ceratocephale loveni,5.307,61.47
Ceratocephale loveni,5.308,61.847
Ceratocephale loveni,5.308,61.479
Ceratocephale loveni,5.308,60.408
Ceratocephale loveni,5.308,59.844
Ceratocephale loveni,5.309,60.047
Ceratocephale loveni,5.309,60.038
Ceratocephale loveni,5.313,61.469
Ceratocephale loveni,5.313,60.043
Ceratocephale loveni,5.314,60.042
Ceratocephale loveni,5.315,59.667
Ceratocephale loveni,5.318,59.662
Ceratocephale loveni,5.321,60.258
Ceratocephale loveni,5.322,62.006
Ceratocephale loveni,5.326,62.007
Ceratocephale loveni,5.326,60.53
Ceratocephale loveni,5.327,62.017
Ceratocephale loveni,5.328,62.011
Ceratocephale loveni,5.328,60.042
Ceratocephale loveni,5.329,61.106
Ceratocephale loveni,5.33,62.136
Ceratocephale loveni,5.333,61.108
Ceratocephale loveni,5.335,62.143
Ceratocephale loveni,5.337,60.556
Ceratocephale loveni,5.34,62.135
Ceratocephale loveni,5.341,60.527
Ceratocephale loveni,5.344,62.141
Ceratocephale loveni,5.348,60.559
Ceratocephale loveni,5.35,60.56
Ceratocephale loveni,5.356,60.56
Ceratocephale loveni,5.358,60.521
Ceratocephale loveni,5.36,60.56
Ceratocephale loveni,5.361,60.52
Ceratocephale loveni,5.364,60.519
Ceratocephale loveni,5.369,63.522
Ceratocephale loveni,5.369,59.764
Ceratocephale loveni,5.37,62.151
Ceratocephale loveni,5.37,59.247
Ceratocephale loveni,5.37,58.205
Ceratocephale loveni,5.373,61.483
Ceratocephale loveni,5.379,61.073
Ceratocephale loveni,5.38,59.253
Ceratocephale loveni,5.382,61.48
Ceratocephale loveni,5.382,59.253
Ceratocephale loveni,5.384,59.25
Ceratocephale loveni,5.394,62.12
Ceratocephale loveni,5.395,59.256
Ceratocephale loveni,5.397,60.581
Ceratocephale loveni,5.408,62.117
Ceratocephale loveni,5.412,62.116
Ceratocephale loveni,5.419,62.112
Ceratocephale loveni,5.421,62.115
Ceratocephale loveni,5.421,62.114
Ceratocephale loveni,5.435,59.245
Ceratocephale loveni,5.436,60.482
Ceratocephale loveni,5.439,60.481
Ceratocephale loveni,5.439,59.956
Ceratocephale loveni,5.439,59.945
Ceratocephale loveni,5.44,60.48
Ceratocephale loveni,5.441,59.944
Ceratocephale loveni,5.445,60.464
Ceratocephale loveni,5.447,61.918
Ceratocephale loveni,5.447,59.943
Ceratocephale abyssorum,5.447,-16.222
Ceratocephale abyssorum,5.45,-16.282
Ceratocephale abyssorum,5.45,-16.283
Ceratocephale abyssorum,5.451,-16.283
Ceratocephale abyssorum,5.451,-16.284
Ceratocephale abyssorum,5.455,-16.283
Ceratocephale loveni,5.457,60.062
Ceratocephale loveni,5.457,60.054
Ceratocephale loveni,5.457,60.015
Ceratocephale loveni,5.459,60.064
Ceratocephale loveni,5.464,60.059
Ceratocephale loveni,5.467,60.104
Ceratocephale loveni,5.468,61.91
Ceratocephale loveni,5.47,60.458
Ceratocephale loveni,5.479,59.994
Ceratocephale loveni,5.494,61.912
Ceratocephale loveni,5.499,62.228
Ceratocephale loveni,5.501,62.234
Ceratocephale loveni,5.505,62.225
Ceratocephale loveni,5.509,62.246
Ceratocephale loveni,5.515,59.151
Ceratocephale loveni,5.523,59.756
Ceratocephale loveni,5.529,59.145
Ceratocephale loveni,5.537,61.909
Ceratocephale loveni,5.542,60.159
Ceratocephale loveni,5.56,57.57
Ceratocephale loveni,5.574,62.171
Ceratocephale loveni,5.574,60.22
Ceratocephale loveni,5.581,59.724
Ceratocephale loveni,5.587,59.742
Ceratocephale loveni,5.591,62.169
Ceratocephale loveni,5.596,62.17
Ceratocephale loveni,5.6,62.171
Ceratocephale loveni,5.601,61.917
Ceratocephale loveni,5.604,62.177
Ceratocephale loveni,5.605,60.435
Ceratocephale loveni,5.607,61.917
Ceratocephale loveni,5.615,61.917
Ceratocephale loveni,5.634,59.947
Ceratocephale loveni,5.642,59.945
Ceratocephale loveni,5.645,60.345
Ceratocephale loveni,5.65,61.896
Ceratocephale loveni,5.654,61.896
Ceratocephale loveni,5.697,59.013
Ceratocephale loveni,5.7,60.173
Ceratocephale loveni,5.7,60.171
Ceratocephale loveni,5.701,60.167
Ceratocephale loveni,5.702,60.174
Ceratocephale loveni,5.709,60.161
Ceratocephale loveni,5.709,59.136
Ceratocephale loveni,5.71,60.159
Ceratocephale loveni,5.715,60.123
Ceratocephale loveni,5.716,59.135
Ceratocephale loveni,5.717,60.155
Ceratocephale loveni,5.721,60.177
Ceratocephale loveni,5.727,59.134
Ceratocephale loveni,5.728,59.698
Ceratocephale loveni,5.734,59.142
Ceratocephale loveni,5.735,59.699
Ceratocephale loveni,5.753,59.13
Ceratocephale loveni,5.762,58.889
Ceratocephale loveni,5.781,62.204
Ceratocephale loveni,5.784,62.203
Ceratocephale loveni,5.789,58.978
Ceratocephale loveni,5.797,62.209
Ceratocephale loveni,5.818,59.951
Ceratocephale loveni,5.829,58.968
Ceratocephale loveni,5.832,59.958
Ceratocephale loveni,5.846,61.865
Ceratocephale loveni,5.851,59.495
Ceratocephale loveni,5.854,59.492
Ceratocephale loveni,5.854,59.291
Ceratocephale loveni,5.854,59.068
Ceratocephale loveni,5.855,59.489
Ceratocephale loveni,5.856,59.067
Ceratocephale loveni,5.856,58.961
Ceratocephale loveni,5.861,59.989
Ceratocephale loveni,5.862,59.99
Ceratocephale loveni,5.869,59.405
Ceratocephale loveni,5.869,59.29
Ceratocephale loveni,5.87,59.404
Ceratocephale loveni,5.871,59.402
Ceratocephale loveni,5.875,59.432
Ceratocephale loveni,5.876,58.976
Ceratocephale loveni,5.88,59.394
Ceratocephale loveni,5.883,59.395
Ceratocephale loveni,5.888,59.393
Ceratocephale loveni,5.889,59.392
Ceratocephale loveni,5.889,59.333
Ceratocephale loveni,5.89,59.34
Ceratocephale loveni,5.893,59.342
Ceratocephale loveni,5.896,59.34
Ceratocephale loveni,5.898,59.977
Ceratocephale loveni,5.899,59.211
Ceratocephale loveni,5.904,59.977
Ceratocephale loveni,5.907,62.195
Ceratocephale loveni,5.908,59.976
Ceratocephale loveni,5.909,59.394
Ceratocephale loveni,5.914,60.119
Ceratocephale loveni,5.915,60.138
Ceratocephale loveni,5.915,59.388
Ceratocephale loveni,5.916,60.122
Ceratocephale loveni,5.917,59.391
Ceratocephale loveni,5.92,62.194
Ceratocephale loveni,5.922,61.744
Ceratocephale loveni,5.926,59.118
Ceratocephale loveni,5.929,60.122
Ceratocephale loveni,5.932,62.254
Ceratocephale loveni,5.932,58.967
Ceratocephale loveni,5.934,59.987
Ceratocephale loveni,5.935,60.017
Ceratocephale loveni,5.938,59.988
Ceratocephale loveni,5.938,59.122
Ceratocephale loveni,5.939,60.103
Ceratocephale loveni,5.94,59.124
Ceratocephale loveni,5.949,59.124
Ceratocephale loveni,5.95,62.122
Ceratocephale loveni,5.963,60.046
Ceratocephale loveni,5.969,61.786
Ceratocephale loveni,5.971,61.789
Ceratocephale loveni,5.972,59.008
Ceratocephale loveni,5.981,59.834
Ceratocephale loveni,5.994,59.451
Ceratocephale loveni,6,59.454
Ceratocephale loveni,6.032,62.135
Ceratocephale loveni,6.034,58.901
Ceratocephale loveni,6.035,62.133
Ceratocephale loveni,6.036,62.132
Ceratocephale loveni,6.037,62.131
Ceratocephale loveni,6.038,59.133
Ceratocephale loveni,6.045,59.134
Ceratocephale loveni,6.046,62.131
Ceratocephale loveni,6.046,60.113
Ceratocephale loveni,6.046,60.11
Ceratocephale loveni,6.052,59.135
Ceratocephale loveni,6.053,60.24
Ceratocephale loveni,6.055,60.247
Ceratocephale loveni,6.055,59.136
Ceratocephale loveni,6.056,62.126
Ceratocephale loveni,6.057,60.118
Ceratocephale loveni,6.059,60.153
Ceratocephale loveni,6.061,60.08
Ceratocephale loveni,6.061,59.301
Ceratocephale loveni,6.071,59.759
Ceratocephale loveni,6.072,60.081
Ceratocephale loveni,6.075,59.295
Ceratocephale loveni,6.089,60.201
Ceratocephale loveni,6.096,59.47
Ceratocephale loveni,6.097,62.197
Ceratocephale loveni,6.11,62.199
Ceratocephale loveni,6.114,59.229
Ceratocephale loveni,6.128,61.79
Ceratocephale loveni,6.152,62.552
Ceratocephale loveni,6.152,62.521
Ceratocephale loveni,6.162,62.525
Ceratocephale loveni,6.168,60.106
Ceratocephale loveni,6.173,62.53
Ceratocephale loveni,6.173,59.255
Ceratocephale loveni,6.185,59.261
Ceratocephale loveni,6.199,60.108
Ceratocephale loveni,6.244,59.275
Ceratocephale loveni,6.252,60.355
Ceratocephale loveni,6.308,59.288
Ceratocephale loveni,6.325,59.275
Ceratocephale loveni,6.327,59.274
Ceratocephale loveni,6.334,64.478
Ceratocephale loveni,6.338,59.298
Ceratocephale loveni,6.39,62.339
Ceratocephale loveni,6.392,62.341
Ceratocephale loveni,6.396,60.411
Ceratocephale loveni,6.423,62.528
Ceratocephale loveni,6.424,64.975
Ceratocephale loveni,6.426,62.529
Ceratocephale loveni,6.432,59.319
Ceratocephale loveni,6.434,58.117
Ceratocephale loveni,6.438,64.978
Ceratocephale loveni,6.441,65.016
Ceratocephale loveni,6.441,64.961
Ceratocephale loveni,6.443,64.979
Ceratocephale loveni,6.445,64.97
Ceratocephale loveni,6.454,65.019
Ceratocephale loveni,6.533,62.662
Ceratocephale loveni,6.535,62.664
Ceratocephale loveni,6.542,60.096
Ceratocephale loveni,6.551,62.668
Ceratocephale loveni,6.551,62.429
Ceratocephale loveni,6.556,62.67
Ceratocephale loveni,6.56,62.437
Ceratocephale loveni,6.566,58.02
Ceratocephale loveni,6.573,58.019
Ceratocephale loveni,6.577,62.618
Ceratocephale loveni,6.579,62.62
Ceratocephale loveni,6.594,65.033
Ceratocephale loveni,6.602,57.612
Ceratocephale loveni,6.604,57.612
Ceratocephale loveni,6.606,57.617
Ceratocephale loveni,6.606,57.614
Ceratocephale loveni,6.606,57.613
Ceratocephale loveni,6.606,57.611
Ceratocephale loveni,6.606,57.61
Ceratocephale loveni,6.606,57.608
Ceratocephale loveni,6.609,65.032
Ceratocephale loveni,6.61,57.612
Ceratocephale loveni,6.672,65.083
Ceratocephale loveni,6.713,62.651
Ceratocephale loveni,6.72,62.65
Ceratocephale loveni,6.724,62.651
Ceratocephale loveni,6.729,62.652
Ceratocephale loveni,6.752,64.031
Ceratocephale loveni,6.773,65.136
Ceratocephale loveni,6.781,64.835
Ceratocephale loveni,6.788,62.775
Ceratocephale loveni,6.791,64.832
Ceratocephale loveni,6.791,57.99
Ceratocephale loveni,6.8,58.247
Ceratocephale loveni,6.813,62.779
Ceratocephale loveni,6.827,62.65
Ceratocephale loveni,6.83,64.87
Ceratocephale loveni,6.832,64.25
Ceratocephale loveni,6.848,62.771
Ceratocephale loveni,6.862,58.265
Ceratocephale loveni,6.864,62.661
Ceratocephale loveni,6.868,67.045
Ceratocephale loveni,6.874,67.046
Ceratocephale loveni,6.876,67.09
Ceratocephale loveni,6.885,65.481
Ceratocephale loveni,6.886,65.025
Ceratocephale loveni,6.891,67.046
Ceratocephale loveni,6.902,62.382
Ceratocephale loveni,6.912,62.353
Ceratocephale loveni,6.917,60.546
Ceratocephale loveni,6.922,62.349
Ceratocephale loveni,6.925,62.809
Ceratocephale loveni,6.932,60.569
Ceratocephale loveni,6.942,62.875
Ceratocephale loveni,6.945,62.73
Ceratocephale loveni,6.951,58.015
Ceratocephale loveni,6.953,65.018
Ceratocephale loveni,6.959,62.724
Ceratocephale loveni,6.965,62.808
Ceratocephale loveni,6.97,62.797
Ceratocephale loveni,6.984,65.488
Ceratocephale loveni,6.996,60.571
Ceratocephale loveni,6.998,67
Ceratocephale loveni,6.999,67.072
Ceratocephale loveni,7.01,67.077
Ceratocephale loveni,7.01,67.075
Ceratocephale loveni,7.011,67.07
Ceratocephale loveni,7.011,67.068
Ceratocephale loveni,7.016,67.073
Ceratocephale loveni,7.022,67.073
Ceratocephale loveni,7.035,67.034
Ceratocephale loveni,7.041,67.038
Ceratocephale loveni,7.047,67.034
Ceratocephale loveni,7.048,58.036
Ceratocephale loveni,7.074,62.299
Ceratocephale loveni,7.079,64.891
Ceratocephale loveni,7.079,62.836
Ceratocephale loveni,7.079,62.835
Ceratocephale loveni,7.081,62.295
Ceratocephale loveni,7.085,62.728
Ceratocephale loveni,7.089,62.729
Ceratocephale loveni,7.101,62.648
Ceratocephale loveni,7.102,62.834
Ceratocephale loveni,7.109,62.833
Ceratocephale loveni,7.111,62.292
Ceratocephale loveni,7.112,62.725
Ceratocephale loveni,7.112,62.602
Ceratocephale loveni,7.114,62.661
Ceratocephale loveni,7.117,62.292
Ceratocephale loveni,7.119,62.621
Ceratocephale loveni,7.119,58.02
Ceratocephale loveni,7.12,62.639
Ceratocephale loveni,7.12,58.017
Ceratocephale loveni,7.121,62.644
Ceratocephale loveni,7.121,62.294
Ceratocephale loveni,7.121,58.022
Ceratocephale loveni,7.122,64.295
Ceratocephale loveni,7.123,64.29
