family,genus,species,Longitude,Latitude
Nereididae,Nereis,Nereis grayi,-70.217,40.5
Nereididae,Nereis,Nereis grayi,-70.21,40.492
Nereididae,Nereis,Nereis grayi,-70.2,40.5
Nereididae,Nereis,Nereis grayi,-70.2,40.483
Nereididae,Nereis,Nereis grayi,-70.183,43.686
Nereididae,Nereis,Nereis grayi,-70.118,42.261
Nereididae,Nereis,Nereis grayi,-70.078,43.681
Nereididae,Nereis,Nereis grayi,-70.036,43.636
Nereididae,Nereis,Nereis grayi,-70.03,43.63
Nereididae,Nereis,Nereis grayi,-69.952,43.724
Nereididae,Nereis,Nereis grayi,-69.95,43.72
Nereididae,Nereis,Nereis grayi,-69.872,40.728
Nereididae,Nereis,Nereis grayi,-69.467,41.833
Nereididae,Nereis,Nereis grayi,-69.047,40.692
Nereididae,Nereis,Nereis grayi,-69.042,40.627
Nereididae,Nereis,Nereis grayi,-69.039,40.694
Nereididae,Nereis,Nereis grayi,-69.036,40.628
Nereididae,Nereis,Nereis grayi,-69.036,40.627
Nereididae,Nereis,Nereis grayi,-69.029,44.247
Nereididae,Nereis,Nereis grayi,-69.02,44.24
Nereididae,Nereis,Nereis grayi,-68.983,41.57
Nereididae,Nereis,Nereis grayi,-68.937,44.12
Nereididae,Nereis,Nereis grayi,-68.93,44.12
Nereididae,Nereis,Nereis grayi,-68.74,44.05
Nereididae,Nereis,Nereis grayi,-68.588,40.7
Nereididae,Nereis,Nereis grayi,-68.562,40.513
Nereididae,Nereis,Nereis grayi,-68.503,40.37
Nereididae,Nereis,Nereis grayi,-68.493,40.356
Nereididae,Nereis,Nereis grayi,-68.493,40.357
Nereididae,Nereis,Nereis grayi,-68.49,40.355
Nereididae,Nereis,Nereis grayi,-68.483,40.35
Nereididae,Nereis,Nereis grayi,-68.483,40.367
Nereididae,Nereis,Nereis grayi,-68.45,44.262
Nereididae,Nereis,Nereis grayi,-68.45,44.26
Nereididae,Nereis,Nereis grayi,-68.45,44.13
Nereididae,Nereis,Nereis grayi,-68.352,44.192
Nereididae,Nereis,Nereis grayi,-68.35,44.19
Nereididae,Nereis,Nereis grayi,-68.163,40.445
Nereididae,Nereis,Nereis grayi,-68.017,40.517
Nereididae,Nereis,Nereis grayi,-68.003,40.854
Nereididae,Nereis,Nereis grayi,-68,40.483
Nereididae,Nereis,Nereis grayi,-68,40.5
Nereididae,Nereis,Nereis grayi,-67.84,40.658
Nereididae,Nereis,Nereis grayi,-67.817,40.658
Nereididae,Nereis,Nereis grayi,-67.793,40.66
Nereididae,Nereis,Nereis grayi,-67.782,40.657
Nereididae,Nereis,Nereis grayi,-67.778,40.665
Nereididae,Nereis,Nereis grayi,-67.777,40.653
Nereididae,Nereis,Nereis grayi,-67.775,40.658
Nereididae,Nereis,Nereis grayi,-67.77,40.655
Nereididae,Nereis,Nereis grayi,-67.77,40.658
Nereididae,Nereis,Nereis grayi,-67.768,40.642
Nereididae,Nereis,Nereis grayi,-67.768,40.668
Nereididae,Nereis,Nereis grayi,-67.768,40.677
Nereididae,Nereis,Nereis grayi,-67.768,40.65
Nereididae,Nereis,Nereis grayi,-67.763,40.66
Nereididae,Nereis,Nereis grayi,-67.757,40.658
Nereididae,Nereis,Nereis grayi,-67.755,40.572
Nereididae,Nereis,Nereis grayi,-67.745,40.658
Nereididae,Nereis,Nereis grayi,-67.737,40.536
Nereididae,Nereis,Nereis grayi,-67.722,40.658
Nereididae,Nereis,Nereis grayi,-67.72,40.48
Nereididae,Nereis,Nereis grayi,-67.698,40.658
Nereididae,Nereis,Nereis grayi,-67.623,40.452
Nereididae,Nereis,Nereis grayi,-67.612,40.73
Nereididae,Nereis,Nereis grayi,-67.61,40.727
Nereididae,Nereis,Nereis grayi,-67.607,40.724
Nereididae,Nereis,Nereis grayi,-67.573,40.707
Nereididae,Nereis,Nereis grayi,-67.571,40.708
Nereididae,Nereis,Nereis grayi,-67.565,40.726
Nereididae,Nereis,Nereis grayi,-67.56,40.731
Nereididae,Nereis,Nereis grayi,-67.559,40.958
Nereididae,Nereis,Nereis grayi,-67.55,40.967
Nereididae,Nereis,Nereis grayi,-67.533,40.967
Nereididae,Nereis,Nereis grayi,-67.533,40.95
Nereididae,Nereis,Nereis grayi,-67.531,40.454
Nereididae,Nereis,Nereis grayi,-67.52,40.454
Nereididae,Nereis,Nereis grayi,-67.467,40.7
Nereididae,Nereis,Nereis grayi,-67.255,41.217
Nereididae,Nereis,Nereis grayi,-67.228,40.558
Nereididae,Nereis,Nereis grayi,-67.205,40.57
Nereididae,Nereis,Nereis grayi,-67.195,40.583
Nereididae,Nereis,Nereis grayi,-66.93,40.983
Nereididae,Nereis,Nereis grayi,-66.839,45.037
Nereididae,Nereis,Nereis grayi,-66.783,45.046
Nereididae,Nereis,Nereis grayi,-66.783,45.044
Nereididae,Nereis,Nereis grayi,-66.783,45.033
Nereididae,Nereis,Nereis grayi,-66.775,40.895
Nereididae,Nereis,Nereis grayi,-66.737,41.507
Nereididae,Nereis,Nereis grayi,-66.737,41.506
Nereididae,Nereis,Nereis grayi,-66.583,41.57
Nereididae,Nereis,Nereis grayi,-66.582,41.57
Nereididae,Nereis,Nereis grayi,-66.577,41.568
Nereididae,Nereis,Nereis grayi,-66.497,44.581
Nereididae,Nereis,Nereis grayi,-66.497,44.58
Nereididae,Nereis,Nereis grayi,-66,45
Nereididae,Nereis,Nereis grayi,-65.817,42.633
Nereididae,Nereis,Nereis grayi,-65.806,44.98
Nereididae,Nereis,Nereis grayi,-64.567,45.283
Nereididae,Nereis,Nereis grayi,-63,43.5
Nereididae,Nereis,Nereis grayi,-60.74,43.703
Nereididae,Nereis,Nereis grubei,-149.1,60
Nereididae,Nereis,Nereis grubei,-123.14,49.275
Nereididae,Nereis,Nereis grubei,-122.422,37.247
Nereididae,Nereis,Nereis grubei,-122.419,37.247
Nereididae,Nereis,Nereis grubei,-121.96,36.606
Nereididae,Nereis,Nereis grubei,-121.939,36.634
Nereididae,Nereis,Nereis grubei,-121.938,36.482
Nereididae,Nereis,Nereis grubei,-121.909,36.621
Nereididae,Nereis,Nereis grubei,-121.79,36.813
Nereididae,Nereis,Nereis grubei,-121.085,35.534
Nereididae,Nereis,Nereis grubei,-120.872,35.406
Nereididae,Nereis,Nereis grubei,-119.483,34.025
Nereididae,Nereis,Nereis grubei,-119,37
Nereididae,Nereis,Nereis grubei,-118.676,34.037
Nereididae,Nereis,Nereis grubei,-118.403,33.74
Nereididae,Nereis,Nereis grubei,-118.4,33.85
Nereididae,Nereis,Nereis grubei,-118.391,33.842
Nereididae,Nereis,Nereis grubei,-118.389,28.953
Nereididae,Nereis,Nereis grubei,-118.321,29.108
Nereididae,Nereis,Nereis grubei,-118.317,33.714
Nereididae,Nereis,Nereis grubei,-118.283,33.713
Nereididae,Nereis,Nereis grubei,-117.838,33.513
Nereididae,Nereis,Nereis grubei,-117.799,33.545
Nereididae,Nereis,Nereis grubei,-117.25,32.866
Nereididae,Nereis,Nereis grubei,-117.15,32.7
Nereididae,Nereis,Nereis grubei,-116.647,31.857
Nereididae,Nereis,Nereis grubei,-116.612,31.806
Nereididae,Nereis,Nereis grubei,-115.569,28.315
Nereididae,Nereis,Nereis grubei,-115.179,28.047
Nereididae,Nereis,Nereis grubei,-115.079,27.854
Nereididae,Nereis,Nereis grubei,-114.894,27.685
Nereididae,Nereis,Nereis grubei,-114.293,27.109
Nereididae,Nereis,Nereis grubei,-113.576,29.546
Nereididae,Nereis,Nereis grubei,-112.917,26.833
Nereididae,Nereis,Nereis grubei,-112.455,26.25
Nereididae,Nereis,Nereis grubei,-112.296,28.76
Nereididae,Nereis,Nereis grubei,-112.271,24.786
Nereididae,Nereis,Nereis grubei,-112.005,28.467
Nereididae,Nereis,Nereis grubei,-112,24.583
Nereididae,Nereis,Nereis grubei,-112,24.57
Nereididae,Nereis,Nereis grubei,-112,24.567
Nereididae,Nereis,Nereis grubei,-111.992,28.5
Nereididae,Nereis,Nereis grubei,-111.886,26.762
Nereididae,Nereis,Nereis grubei,-106.45,23.217
Nereididae,Nereis,Nereis grubei,-101.454,17.525
Nereididae,Nereis,Nereis grubei,-80.713,-6.926
Nereididae,Nereis,Nereis hainanica,110.56,20.02
Nereididae,Nereis,Nereis heronensis,151.719,-23.532
Nereididae,Nereis,Nereis heronensis,151.95,-23.444
Nereididae,Nereis,Nereis heronensis,152.051,-23.599
Nereididae,Nereis,Nereis heterocirrata,-121.848,36.797
Nereididae,Nereis,Nereis heterocirrata,118.23,24.52
Nereididae,Nereis,Nereis heterocirrata,119.39,25.36
Nereididae,Nereis,Nereis heterocirrata,120.31,26.77
Nereididae,Nereis,Nereis heterocirrata,120.35,36.03
Nereididae,Nereis,Nereis heterocirrata,120.358,36.043
Nereididae,Nereis,Nereis heterocirrata,120.667,36.233
Nereididae,Nereis,Nereis heterocirrata,126.066,35.105
Nereididae,Nereis,Nereis heterocirrata,126.13,36.74
Nereididae,Nereis,Nereis heterocirrata,126.143,36.796
Nereididae,Nereis,Nereis heterocirrata,126.196,36.897
Nereididae,Nereis,Nereis heterocirrata,126.388,36.378
Nereididae,Nereis,Nereis heterocirrata,126.388,36.377
Nereididae,Nereis,Nereis heterocirrata,126.426,36.399
Nereididae,Nereis,Nereis heterocirrata,126.434,36.434
Nereididae,Nereis,Nereis heterocirrata,126.446,37.212
Nereididae,Nereis,Nereis heterocirrata,126.486,36.406
Nereididae,Nereis,Nereis heterocirrata,126.488,36.38
Nereididae,Nereis,Nereis heterocirrata,126.494,36.418
Nereididae,Nereis,Nereis heterocirrata,126.583,37.295
Nereididae,Nereis,Nereis heterocirrata,126.636,37.365
Nereididae,Nereis,Nereis heterocirrata,126.675,34.408
Nereididae,Nereis,Nereis heterocirrata,126.703,34.425
Nereididae,Nereis,Nereis heterocirrata,126.838,33.539
Nereididae,Nereis,Nereis heterocirrata,126.913,34.408
Nereididae,Nereis,Nereis heterocirrata,127.131,34.479
Nereididae,Nereis,Nereis heterocirrata,127.313,34.736
Nereididae,Nereis,Nereis heterocirrata,127.453,34.683
Nereididae,Nereis,Nereis heterocirrata,127.627,34.904
Nereididae,Nereis,Nereis heterocirrata,127.707,34.93
Nereididae,Nereis,Nereis heterocirrata,127.709,34.896
Nereididae,Nereis,Nereis heterocirrata,127.756,34.739
Nereididae,Nereis,Nereis heterocirrata,127.763,34.745
Nereididae,Nereis,Nereis heterocirrata,128.917,37.797
Nereididae,Nereis,Nereis heterocirrata,129.07,35.111
Nereididae,Nereis,Nereis heterocirrata,129.116,37.535
Nereididae,Nereis,Nereis heterocirrata,129.119,37.532
Nereididae,Nereis,Nereis heterocirrata,129.354,35.4
Nereididae,Nereis,Nereis heterocirrata,129.365,35.435
Nereididae,Nereis,Nereis heterocirrata,129.374,35.468
Nereididae,Nereis,Nereis heterocirrata,129.44,35.488
Nereididae,Nereis,Nereis heterocirrata,129.476,36.711
Nereididae,Nereis,Nereis heterocirrata,129.546,36.078
Nereididae,Nereis,Nereis heterocirrata,130.809,37.477
Nereididae,Nereis,Nereis heterocirrata,130.83,37.468
Nereididae,Nereis,Nereis heterocirrata,131.867,37.239
Nereididae,Nereis,Nereis heterocirrata,135.149,34.319
Nereididae,Nereis,Nereis heterocirrata,135.177,34.33
Nereididae,Nereis,Nereis heterocirrata,135.185,34.229
Nereididae,Nereis,Nereis heterocirrata,139.645,35.3
Nereididae,Nereis,Nereis heterocirrata,139.66,35.312
Nereididae,Nereis,Nereis heterocirrata,139.668,35.32
Nereididae,Nereis,Nereis heterocirrata,139.69,35.32
Nereididae,Nereis,Nereis heterocirrata,140.838,35.707
Nereididae,Nereis,Nereis heteromorpha,114.43,-7.93
Nereididae,Nereis,Nereis heteromorpha,117.4,-7.54
Nereididae,Nereis,Nereis heteromorpha,123.97,-5.95
Nereididae,Nereis,Nereis heteromorpha,130.67,-3.39
Nereididae,Nereis,Nereis heteromorpha,130.87,-3.89
Nereididae,Nereis,Nereis imajimai,-85.651,10.601
Nereididae,Nereis,Nereis izukai,125.75,24.75
Nereididae,Nereis,Nereis izukai,125.751,24.75
Nereididae,Nereis,Nereis izukai,129.986,31.35
Nereididae,Nereis,Nereis jacksoni,-97.794,22.28
Nereididae,Nereis,Nereis jacksoni,-97.633,22.336
Nereididae,Nereis,Nereis jacksoni,-97.444,22.404
Nereididae,Nereis,Nereis jacksoni,-97.313,22.45
Nereididae,Nereis,Nereis jacksoni,-96.398,22.774
Nereididae,Nereis,Nereis jacksoni,-94.132,18.211
Nereididae,Nereis,Nereis jacksoni,-94.021,18.395
Nereididae,Nereis,Nereis jacksoni,-93.844,18.689
Nereididae,Nereis,Nereis jacksoni,-93.51,19.242
Nereididae,Nereis,Nereis jacksoni,-93.102,23.939
Nereididae,Nereis,Nereis jacksoni,-92.797,20.43
Nereididae,Nereis,Nereis jacksoni,-90.738,23.857
Nereididae,Nereis,Nereis jacksoni,-90.148,21.347
Nereididae,Nereis,Nereis jacksoni,-87.458,18.575
Nereididae,Nereis,Nereis jacksoni,-66.578,18.501
Nereididae,Nereis,Nereis jacksoni,25.707,-34.013
Nereididae,Nereis,Nereis jacksoni,27.017,-34.55
Nereididae,Nereis,Nereis jacksoni,51.417,26.217
Nereididae,Nereis,Nereis jacksoni,73,3.25
Nereididae,Nereis,Nereis jacksoni,79.16,9.21
Nereididae,Nereis,Nereis jacksoni,79.533,10.333
Nereididae,Nereis,Nereis jacksoni,79.767,11.483
Nereididae,Nereis,Nereis jacksoni,93,10
Nereididae,Nereis,Nereis jacksoni,93.736,7.238
Nereididae,Nereis,Nereis jacksoni,97.65,8.481
Nereididae,Nereis,Nereis jacksoni,97.65,8.467
Nereididae,Nereis,Nereis jacksoni,100.667,-3.433
Nereididae,Nereis,Nereis jacksoni,113.602,-22.681
Nereididae,Nereis,Nereis jacksoni,113.617,-22.656
Nereididae,Nereis,Nereis jacksoni,113.646,-22.571
Nereididae,Nereis,Nereis jacksoni,113.678,-22.528
Nereididae,Nereis,Nereis jacksoni,113.689,-22.739
Nereididae,Nereis,Nereis jacksoni,113.928,-21.911
Nereididae,Nereis,Nereis jacksoni,113.972,-21.876
Nereididae,Nereis,Nereis jacksoni,114.003,-21.857
Nereididae,Nereis,Nereis jacksoni,114.167,-27.7
Nereididae,Nereis,Nereis jacksoni,115,-30.1
Nereididae,Nereis,Nereis jacksoni,116.564,-20.618
Nereididae,Nereis,Nereis jacksoni,117.4,-7.54
Nereididae,Nereis,Nereis jacksoni,119.13,-8.5
Nereididae,Nereis,Nereis jacksoni,125.41,2.73
Nereididae,Nereis,Nereis jacksoni,128.62,-4.88
Nereididae,Nereis,Nereis jacksoni,129.4,-0.95
Nereididae,Nereis,Nereis jacksoni,129.981,-13.116
Nereididae,Nereis,Nereis jacksoni,130.031,-13.266
Nereididae,Nereis,Nereis jacksoni,130.683,-12.268
Nereididae,Nereis,Nereis jacksoni,130.823,-12.451
Nereididae,Nereis,Nereis jacksoni,130.848,-12.47
Nereididae,Nereis,Nereis jacksoni,130.883,-12.492
Nereididae,Nereis,Nereis jacksoni,131.95,-5.35
Nereididae,Nereis,Nereis jacksoni,134.501,-9.9
Nereididae,Nereis,Nereis jacksoni,134.67,-5.41
Nereididae,Nereis,Nereis jacksoni,143.063,-38.649
Nereididae,Nereis,Nereis jacksoni,144.4,-38.25
Nereididae,Nereis,Nereis jacksoni,144.93,-37.82
Nereididae,Nereis,Nereis jacksoni,144.95,-37.82
Nereididae,Nereis,Nereis jacksoni,145.274,-14.39
Nereididae,Nereis,Nereis jacksoni,145.45,-14.684
Nereididae,Nereis,Nereis jacksoni,145.451,-14.652
Nereididae,Nereis,Nereis jacksoni,145.451,-14.657
Nereididae,Nereis,Nereis jacksoni,145.505,-14.745
Nereididae,Nereis,Nereis jacksoni,145.552,-14.826
Nereididae,Nereis,Nereis jacksoni,146.616,-19.15
Nereididae,Nereis,Nereis jacksoni,146.948,-38.723
Nereididae,Nereis,Nereis jacksoni,148.417,-40.103
Nereididae,Nereis,Nereis jacksoni,149.908,-37.558
Nereididae,Nereis,Nereis jacksoni,151.183,-34.008
Nereididae,Nereis,Nereis jacksoni,151.267,-23.85
Nereididae,Nereis,Nereis jacksoni,151.867,-23.452
Nereididae,Nereis,Nereis jacksoni,151.917,-23.454
Nereididae,Nereis,Nereis jacksoni,151.927,-23.433
Nereididae,Nereis,Nereis jacksoni,151.934,-23.278
Nereididae,Nereis,Nereis jacksoni,151.95,-23.472
Nereididae,Nereis,Nereis jacksoni,152.034,-23.432
Nereididae,Nereis,Nereis jacksoni,152.034,-23.554
Nereididae,Nereis,Nereis jacksoni,152.717,-25.533
Nereididae,Nereis,Nereis jacksoni,153.117,-27.35
Nereididae,Nereis,Nereis jacksoni,153.203,-30.059
Nereididae,Nereis,Nereis jacksoni,153.333,-27.2
Nereididae,Nereis,Nereis jacksoni,153.361,-29.432
Nereididae,Nereis,Nereis jacksoni,153.484,-28.132
Nereididae,Nereis,Nereis jacksoni,166,-22
Nereididae,Nereis,Nereis jacksoni,167.5,-22.83
Nereididae,Nereis,Nereis jacksoni,170.639,-45.824
Nereididae,Nereis,Nereis jacksoni,170.639,-45.829
Nereididae,Nereis,Nereis jacksoni,170.64,-45.83
Nereididae,Nereis,Nereis jacksoni,170.641,-45.826
Nereididae,Nereis,Nereis jacksoni,172.815,-34.358
Nereididae,Nereis,Nereis jacksoni,173.417,-35.583
Nereidae,Nereis,Nereis japonica,120.839,27.839
Nereidae,Nereis,Nereis japonica,120.917,27.933
Nereididae,Nereis,Nereis lamellosa,-110.083,26.85
Nereididae,Nereis,Nereis lamellosa,-110.068,26.887
Nereididae,Nereis,Nereis lamellosa,-105.717,22.133
Nereididae,Nereis,Nereis lamellosa,-97.794,22.28
Nereididae,Nereis,Nereis lamellosa,-97.633,22.336
Nereididae,Nereis,Nereis lamellosa,-97.369,27.373
Nereididae,Nereis,Nereis lamellosa,-97.348,21.128
Nereididae,Nereis,Nereis lamellosa,-97.333,26.967
Nereididae,Nereis,Nereis lamellosa,-97.33,26.97
Nereididae,Nereis,Nereis lamellosa,-97.326,21.164
Nereididae,Nereis,Nereis lamellosa,-97.133,26.167
Nereididae,Nereis,Nereis lamellosa,-97.13,26.17
Nereididae,Nereis,Nereis lamellosa,-97.078,27.281
Nereididae,Nereis,Nereis lamellosa,-97.02,26.17
Nereididae,Nereis,Nereis lamellosa,-97.017,26.167
Nereididae,Nereis,Nereis lamellosa,-96.983,27.667
Nereididae,Nereis,Nereis lamellosa,-96.98,27.67
Nereididae,Nereis,Nereis lamellosa,-96.483,28.233
Nereididae,Nereis,Nereis lamellosa,-96.48,28.23
Nereididae,Nereis,Nereis lamellosa,-96.45,28.2
Nereididae,Nereis,Nereis lamellosa,-94.132,18.211
Nereididae,Nereis,Nereis lamellosa,-94.021,18.395
Nereididae,Nereis,Nereis lamellosa,-93.673,18.466
Nereididae,Nereis,Nereis lamellosa,-93.509,29.664
Nereididae,Nereis,Nereis lamellosa,-93.47,29.669
Nereididae,Nereis,Nereis lamellosa,-93.393,29.664
Nereididae,Nereis,Nereis lamellosa,-93.09,29.749
Nereididae,Nereis,Nereis lamellosa,-92.717,29.733
Nereididae,Nereis,Nereis lamellosa,-92.614,29.019
Nereididae,Nereis,Nereis lamellosa,-92,19.867
Nereididae,Nereis,Nereis lamellosa,-91.902,29.832
Nereididae,Nereis,Nereis lamellosa,-91.558,19.558
Nereididae,Nereis,Nereis lamellosa,-88.886,29.841
Nereididae,Nereis,Nereis lamellosa,-88.753,30.297
Nereididae,Nereis,Nereis lamellosa,-88.718,30.305
Nereididae,Nereis,Nereis lamellosa,-86.669,30.25
Nereididae,Nereis,Nereis lamellosa,-86.56,30.419
Nereididae,Nereis,Nereis lamellosa,-86.083,29.916
Nereididae,Nereis,Nereis lamellosa,-84.184,29.699
Nereididae,Nereis,Nereis lamellosa,-84.101,28.934
Nereididae,Nereis,Nereis lamellosa,-84.1,28.933
Nereididae,Nereis,Nereis lamellosa,-83.208,27.302
Nereididae,Nereis,Nereis lamellosa,-82.783,27.783
Nereididae,Nereis,Nereis lamellosa,-82.691,27.47
Nereididae,Nereis,Nereis lamellosa,-82.323,25.66
Nereididae,Nereis,Nereis lamellosa,-82.253,26.416
Nereididae,Nereis,Nereis lamellosa,-82.25,26.417
Nereididae,Nereis,Nereis lamellosa,-81.859,25.338
Nereididae,Nereis,Nereis lamellosa,-81.562,30.384
Nereididae,Nereis,Nereis lamellosa,-81.508,30.434
Nereididae,Nereis,Nereis lamellosa,-81.05,29.451
Nereididae,Nereis,Nereis lamellosa,-80.952,29.467
Nereididae,Nereis,Nereis lamellosa,-80.887,31.393
Nereididae,Nereis,Nereis lamellosa,-80.749,32.285
Nereididae,Nereis,Nereis lamellosa,-80.508,32.436
Nereididae,Nereis,Nereis lamellosa,-79.715,32.515
Nereididae,Nereis,Nereis lamellosa,-79.56,32.993
Nereididae,Nereis,Nereis lamellosa,-79.179,33.351
Nereididae,Nereis,Nereis lamellosa,-78.386,33.827
Nereididae,Nereis,Nereis lamellosa,-76.988,35.07
Nereididae,Nereis,Nereis lamellosa,-1.169,46.161
Nereididae,Nereis,Nereis lamellosa,-1.156,46.006
Nereididae,Nereis,Nereis lamellosa,-1.155,46.004
Nereididae,Nereis,Nereis lamellosa,-1.129,45.578
Nereididae,Nereis,Nereis lamellosa,1.129,45.576
Nereididae,Nereis,Nereis lamellosa,3.204,43.153
Nereididae,Nereis,Nereis lamellosa,12.43,44.4
Nereididae,Nereis,Nereis lamellosa,12.431,44.407
Nereididae,Nereis,Nereis lamellosa,12.543,44.99
Nereididae,Nereis,Nereis lamellosa,12.8,44.52
Nereididae,Nereis,Nereis lamellosa,12.806,44.522
Nereididae,Nereis,Nereis lamellosa,13.302,45.552
Nereididae,Nereis,Nereis lamellosa,13.352,45.559
Nereididae,Nereis,Nereis lamellosa,13.467,45.629
Nereididae,Nereis,Nereis lamellosa,13.518,45.628
Nereididae,Nereis,Nereis lamellosa,13.557,45.761
Nereididae,Nereis,Nereis lamellosa,13.559,45.748
Nereididae,Nereis,Nereis lamellosa,13.581,45.729
Nereididae,Nereis,Nereis lamellosa,13.585,45.642
Nereididae,Nereis,Nereis lamellosa,13.596,45.664
Nereididae,Nereis,Nereis lamellosa,13.599,45.728
Nereididae,Nereis,Nereis lamellosa,13.629,45.766
Nereididae,Nereis,Nereis lamellosa,13.63,45.765
Nereididae,Nereis,Nereis lamellosa,13.63,43.67
Nereididae,Nereis,Nereis lamellosa,13.636,43.678
Nereididae,Nereis,Nereis lamellosa,13.65,45.692
Nereididae,Nereis,Nereis lamellosa,13.666,45.738
Nereididae,Nereis,Nereis lamellosa,13.668,45.739
Nereididae,Nereis,Nereis lamellosa,13.71,45.701
Nereididae,Nereis,Nereis lamellosa,13.732,45.692
Nereididae,Nereis,Nereis lamellosa,16.87,42.73
Nereididae,Nereis,Nereis lamellosa,17.278,-32.083
Nereididae,Nereis,Nereis lamellosa,17.975,-33.062
Nereididae,Nereis,Nereis lamellosa,22.67,40.4
Nereididae,Nereis,Nereis lamellosa,22.727,40.435
Nereididae,Nereis,Nereis lamellosa,23.397,-34.117
Nereididae,Nereis,Nereis lamellosa,24.988,35.415
Nereididae,Nereis,Nereis lamellosa,25.833,-33.85
Nereididae,Nereis,Nereis lamellosa,82.3,16.633
Nereididae,Nereis,Nereis latescens,-129.724,53.329
Nereididae,Nereis,Nereis latescens,-124.359,43.342
Nereididae,Nereis,Nereis latescens,-122.481,37.502
Nereididae,Nereis,Nereis latescens,-122.397,37.803
Nereididae,Nereis,Nereis latescens,-122.397,37.802
Nereididae,Nereis,Nereis latescens,-121.972,36.955
Nereididae,Nereis,Nereis latescens,-121.894,36.609
Nereididae,Nereis,Nereis latescens,-120.853,35.364
Nereididae,Nereis,Nereis latescens,-119.693,34.407
Nereididae,Nereis,Nereis latescens,-119.69,34.4
Nereididae,Nereis,Nereis latescens,-118.455,33.963
Nereididae,Nereis,Nereis latescens,-118.105,33.768
Nereididae,Nereis,Nereis latescens,-117.838,33.513
Nereididae,Nereis,Nereis latescens,-117.342,33.145
Nereididae,Nereis,Nereis latescens,-117.34,33.14
Nereididae,Nereis,Nereis latescens,-117.055,32.312
Nereididae,Nereis,Nereis latescens,-117.026,32.264
Nereididae,Nereis,Nereis latescens,-116.703,31.892
Nereididae,Nereis,Nereis latescens,-116.641,31.774
Nereididae,Nereis,Nereis latescens,-116.641,31.773
Nereididae,Nereis,Nereis latescens,-116.639,31.774
Nereididae,Nereis,Nereis latescens,-115.464,29.618
Nereididae,Nereis,Nereis latescens,-114.867,27.659
Nereididae,Nereis,Nereis latescens,-113.468,26.793
Nereididae,Nereis,Nereis latescens,-112.455,26.25
Nereididae,Nereis,Nereis latescens,-111.886,26.716
Nereididae,Nereis,Nereis latescens,-111.306,25.82
Nereididae,Nereis,Nereis latescens,-111.087,25.964
Nereididae,Nereis,Nereis ligulata,-121.322,35.066
Nereididae,Nereis,Nereis lizardensis,145.274,-14.39
Nereididae,Nereis,Nereis lizardensis,145.442,-14.686
Nereididae,Nereis,Nereis lizardensis,145.443,-14.688
Nereididae,Nereis,Nereis lizardensis,145.444,-14.68
Nereididae,Nereis,Nereis lizardensis,145.446,-14.655
